community_name,community_type,community_parent,tot_pop_univ,white,black,asn,hisp,oth,pct_tot_pop_univ,pct_white,pct_black,pct_asn,pct_hisp,pct_oth
South San Gabriel,Unincorporated neighborhood,South San Gabriel,8331.804742134465,506.85795234212287,52.590419668336715,4305.951410324282,3346.3024171788093,120.10254262091304,1.0,0.06083411313984712,0.006312008177818141,0.5168089679957107,0.4016299614243653,0.014414949262258494
South San Jose Hills,Unincorporated neighborhood,South San Jose Hills,19662.32798200949,787.8277619580864,325.5405807078207,1718.4648092224786,16648.655453486794,181.83937663431988,1.0,0.04006787816167689,0.016556563444861755,0.08739884772519452,0.846728600434286,0.009248110233981352
South Whittier,Unincorporated neighborhood,South Whittier,59572.39760933018,8988.780894792904,445.7336846288862,2510.124512605664,45863.564718734415,1764.1937985683228,1.0,0.150888351913254,0.007482218317818313,0.04213569729166869,0.7698794502028117,0.029614282274447457
Southeast Antelope Valley,Unincorporated area,Southeast Antelope Valley,6163.192395002497,3250.5215776106347,181.04159093756644,254.70099610430782,2257.535288483561,219.39294186644105,1.0,0.5274087468446323,0.029374645367937293,0.041326147194566794,0.36629317142754014,0.03559728916532585
Stevenson Ranch,Unincorporated neighborhood,Stevenson Ranch,18227.756444282742,10137.00005886004,519.0835235880129,3935.221865197425,2790.9718327946757,845.4791638425737,1.0,0.5561298830081515,0.028477642060596376,0.21589172958429195,0.15311658575897213,0.04638415958798725
Studio City,Incorporated neighborhood,Studio City,39784.164316738505,28555.101660353084,2073.168368564747,2935.7885141417437,4647.17175424183,1572.9340194370789,1.0,0.7177504454539722,0.052110391261693464,0.07379289133155327,0.1168095857749766,0.039536686177804016
Sun Valley,Incorporated neighborhood,Sun Valley,75858.63542968997,13771.064534052555,1681.8391247569461,5155.770901046228,53985.681069894286,1264.2797999398465,1.0,0.18153588521660596,0.022170701004973505,0.06796551074036765,0.7116616422652533,0.016666260772798265
Sun Village,Unincorporated neighborhood,Sun Village,11949.9701939451,3078.344353459449,1008.5412934342656,230.67661077298354,7348.548715792222,283.8592204861767,1.0,0.25760268046686907,0.08439697146234564,0.019303530220507535,0.6149428489382877,0.023753968911989803
Sunland,Incorporated neighborhood,Sunland,16151.763206641848,9130.964649032992,499.3994676155596,1523.8783121832294,4475.085311044528,522.435466765539,1.0,0.5653230877776986,0.03091919199324313,0.09434748966333209,0.27706481662660243,0.03234541393912373
Sylmar,Incorporated neighborhood,Sylmar,81697.12450992307,9525.823720811992,2001.0753511020996,4215.463404607367,64834.95443285889,1119.8076005428293,1.0,0.11659925337586353,0.024493828431612002,0.051598675349893736,0.7936014250413909,0.013706817801241163
Tarzana,Incorporated neighborhood,Tarzana,37828.93982339837,24832.20745065064,1445.8973991953326,2649.332185197313,7472.100995031986,1429.4017933230496,1.0,0.6564341365784497,0.038221991045622704,0.0700345343423719,0.19752340483013645,0.03778593320341799
Temple City,City,Temple City,37146.02970875357,6416.847992605197,405.2583773565374,21578.72538800077,8067.8870379284335,677.3109128626459,1.0,0.17274653692243852,0.01090987059812309,0.5809160644405472,0.2171937916699402,0.01823373636895131
Toluca Lake,Incorporated neighborhood,Toluca Lake,9017.133636068766,6163.3340901719075,455.5578981511517,779.1861822899773,1313.8027894907561,305.25267596496917,1.0,0.6835136684143632,0.050521364830272496,0.08641173722580894,0.14570071183546746,0.03385251769408747
Topanga,Unincorporated neighborhood,Topanga,7916.682979158963,6744.591321384158,52.43585194488948,349.9610349106522,535.9622145165413,233.7325564027237,1.0,0.8519466219803937,0.006623462387331829,0.044205513323186105,0.06770035075643256,0.029524051552656028
Torrance,City,Torrance,147307.00000000035,59389.99999999994,3598.000000000006,50689.00000000003,25965.000000000047,7665.000000000004,1.0,0.4031716075950213,0.0244251800661204,0.34410448926391757,0.17626453596909844,0.05203418710584008
Tujunga,Incorporated neighborhood,Tujunga,27439.65646815489,16265.089334706849,553.1714266933835,2021.3938829387214,7733.893550744086,866.1082730718595,1.0,0.5927584900191191,0.020159560938212435,0.07366688009686459,0.2818509612071733,0.03156410773863084
Tujunga Canyons,Unincorporated area,Tujunga Canyons,1922.4562994384905,1281.8519443639118,48.3951132879094,76.55898959390706,420.49384635319984,95.15640583956221,1.0,0.6667781965906399,0.02517358303647506,0.03982352660826066,0.21872738874533446,0.04949730501928986
U.S. Department of Veterans Affairs,Unincorporated neighborhood,U.S. Department of Veterans Affairs,955.1340482573725,363.2332439678285,330.2975871313674,51.756032171581786,178.79356568364608,31.05361930294907,1.0,0.3802955665024632,0.34581280788177354,0.05418719211822663,0.18719211822660098,0.032512315270935975
Unicorporated neighborhood,Within a city,Fairfax,2.8731241473397007,1.7251023192360162,0.123806275579809,0.6149386084583901,0.14529331514324692,0.26398362892223737,1.0,0.6004273504273502,0.04309116809116808,0.21403133903133895,0.05056980056980055,0.09188034188034185
Unincorporated Avocado Heights,Within a city,Avocado Heights,1769.1101765351655,40.83475641542012,0.2913643809969576,132.48247278801216,1592.7397803756296,2.7618025751072968,1.0,0.023082087795908635,0.0001646954411667,0.07488650200830425,0.9003055894998239,0.001561125254796927
Unincorporated Azusa,Within a city,Azusa,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated Beverly Crest,Within a city,Beverly Crest,11.899114032580734,10.135467276364675,0.16347527865104314,0.5753072306373248,0.6004572735067161,0.4244069734209774,1.0,0.8517833553500663,0.013738441215323648,0.04834874504623514,0.05046235138705417,0.03566710700132101
Unincorporated Bradbury,Within a city,Bradbury,216.23839009287929,117.8452012383901,3.777089783281734,62.13312693498453,28.517027863777088,3.9659442724458214,1.0,0.5449781659388646,0.017467248908296942,0.2873362445414847,0.1318777292576419,0.018340611353711792
Unincorporated Calabasas,Within a city,Calabasas,2048.2730755727616,1560.027213099086,21.341838805434822,235.54239282002175,166.2728469748179,65.08878387340097,1.0,0.7616304836028045,0.01041943042651526,0.11499560074730596,0.08117708959696342,0.03177739562641085
Unincorporated Catalina Island,Unincorporated area,Unincorporated Catalina Island,324.48387096774195,207.96774193548384,0.0,16.258064516129032,92.12903225806451,8.129032258064516,1.0,0.6409185803757828,0.0,0.050104384133611686,0.28392484342379953,0.025052192066805843
Unincorporated Cerritos,Within a city,Cerritos,563.1015089163236,59.16872427983539,27.337448559670772,178.6296296296296,284.3593964334705,13.606310013717414,1.0,0.10507647971624919,0.04854799379295056,0.3172245621813345,0.5049878075814677,0.02416315672799822
Unincorporated Chatsworth,Within a city,Chatsworth,1816.314176690901,1095.184212675332,76.46865183226846,82.43697025776599,428.5695022398471,133.654839685687,1.0,0.6029706901647499,0.04210100477858124,0.04538695525019571,0.23595560049013523,0.07358574931633773
Unincorporated Citrus,Within a city,Citrus,1693.4931636916065,94.14261298898596,50.11393847322446,142.82472464868968,1390.3038359285986,16.108051652107864,1.0,0.05559078418938915,0.029592052420207144,0.08433734939759036,0.8209680828577468,0.009511731135066584
Unincorporated Claremont,Within a city,Claremont,1410.7253499594806,794.5747693746556,41.40006441060651,239.8393698455777,300.9617587905604,33.94938753808032,1.0,0.5632384570089973,0.029346650935134624,0.17001138446435832,0.21333830770050652,0.024065199891003187
Unincorporated Covina,Within a city,Covina,3219.8605298916063,817.0296327680862,73.5388708782718,292.3979293370745,1992.0320387545785,44.86205815359459,1.0,0.25374690151426865,0.022839147905809265,0.09081074370228012,0.6186702871945943,0.013932919683047523
Unincorporated Covina-East,Within a city,Covina,331.16512215669763,122.48946925021063,6.8921651221566975,48.44987363100253,147.46503791069927,5.868576242628476,1.0,0.36987430455388415,0.020811868947043063,0.14630125695446114,0.44529157222336696,0.017720997321244592
Unincorporated Covina-South,Within a city,Covina,1260.390102915923,387.75958458904313,24.080501556201853,201.67590915060063,614.2718374306487,32.6022701894292,1.0,0.30765045178628275,0.01910559397482685,0.16001070516502924,0.48736643996928064,0.025866809104580855
Unincorporated East San Gabriel-East,Within a city,East San Gabriel,1976.2709219858161,358.14751773049636,28.35035460992908,1353.2808510638295,199.52907801418442,36.963120567375896,1.0,0.18122389685854357,0.014345378609043034,0.684764844743054,0.10096241147630287,0.01870346831305611
Unincorporated East San Gabriel-South,Within a city,East San Gabriel,5033.879237288134,613.2689164648909,66.48849878934625,2934.242433414044,1402.3824152542375,17.496973365617432,1.0,0.12182829336114008,0.013208202989224892,0.582898852971846,0.2785888077858882,0.0034758428919012866
Unincorporated Harbor Gateway,Within a city,Harbor Gateway,1.0030567018187375,0.11661317438483874,0.10927709001986856,0.1644505578480819,0.5619746293749045,0.05074125019104386,1.0,0.1162578089288435,0.10894408045101325,0.16394941337802835,0.5602620752704557,0.05058662197165931
Unincorporated Hawthorne,Within a city,Hawthorne,2499.4793589120927,91.834871296746,390.90237979601744,341.96406022340943,1603.4851869839729,71.29286061194755,1.0,0.036741600193376855,0.1563935218757554,0.13681411650954803,0.6415276770606722,0.028523084360647818
Unincorporated Industry-East,Within a city,Industry,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated La Habra Heights,Within a city,La Habra Heights,733.1977754237288,370.3043525672981,0.9483720712861416,160.57007207544038,184.63089014207375,16.744088567630442,1.0,0.5050538408320896,0.0012934737434767305,0.21899967165427353,0.2518159442523841,0.022837069517776042
Unincorporated La Verne,Within a city,La Verne,1308.3893176203626,569.0852535191647,30.681832606235105,192.953335272869,486.6059173138616,29.062978908232648,1.0,0.4349510087365971,0.02345007880531904,0.14747394577005835,0.37191217534462734,0.02221279134339849
Unincorporated Lakewood-East,Within a city,Lakewood,117.06790776390946,23.2335519356886,10.631478739158027,45.202030886397296,34.083985614554685,3.9168605881108527,1.0,0.1984621778886118,0.09081463009143806,0.386118038237739,0.29114713216957605,0.03345802161263508
Unincorporated Lancaster,Within a city,Lancaster,1932.4667494744886,1039.5097458436842,285.9525128989107,102.30412765144274,426.8494171603287,77.8509459201223,1.0,0.5379185676164242,0.1479727984849789,0.05293965739863992,0.22088318843074808,0.040285788069208926
Unincorporated Lancaster-East,Within a city,Lancaster,58.981760507533714,38.42664551942903,0.34258524980174465,0.0,18.21411578112609,1.998413957176844,1.0,0.6515004840271055,0.005808325266214907,0.0,0.3088092933204259,0.03388189738625363
Unincorporated Lynwood,Within a city,Lynwood,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated Maywood,Within a city,Maywood,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated North Long Beach,Within a city,Long Beach,1468.5177865612648,909.6574440052699,30.96179183135705,125.7048748353096,342.7470355731225,59.44664031620553,1.0,0.6194391735188698,0.021083702298123553,0.0855998313303816,0.2333965844402277,0.04048070841239722
Unincorporated Palmdale,Within a city,Palmdale,670.6811399818891,82.49236444778195,52.096719225716114,38.176417163444384,487.5329887847703,10.382650360176397,1.0,0.12299788905650388,0.07767732849491327,0.05692185882023652,0.7269221687043943,0.01548075492395204
Unincorporated Pasadena,Within a city,Pasadena,1117.0995670995674,715.4347557204699,39.77365491651207,165.47804576376,169.16079158936301,27.252319109461972,1.0,0.6404395604395602,0.03560439560439561,0.14813186813186807,0.15142857142857138,0.024395604395604394
Unincorporated Pico Rivera,Within a city,Pico Rivera,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated Playa Vista,Within a city,Playa Vista,350.96986089644514,158.1236476043277,40.71329211746522,94.15687789799073,45.12751159196291,12.848531684698608,1.0,0.4505334081976418,0.11600224592925322,0.2682762492981471,0.12857944974733296,0.03660864682762493
Unincorporated Pomona,Within a city,Pomona,556.1608892514428,225.87454055165162,34.98133239896615,49.98666162652554,228.05953032122687,17.25882435307267,1.0,0.40613165168026183,0.06289786476364564,0.08987805973520434,0.41006035255046525,0.031032071270423116
Unincorporated Pomona-West,Within a city,Pomona,1451.6421593830335,454.76606683804636,77.23804627249356,391.2431876606684,379.6935732647815,148.7012853470437,1.0,0.31327697662854304,0.05320735952262555,0.26951765290900054,0.26156141223272006,0.10243659870711089
Unincorporated Rolling Hills,Within a city,Rolling Hills,1307.5856697819315,808.5752855659398,16.13032191069574,274.55867082035303,138.6521287642783,69.66926272066459,1.0,0.6183727034120735,0.012335958005249342,0.20997375328083986,0.10603674540682415,0.05328083989501312
Unincorporated Rolling Hills Estates,Within a city,Rolling Hills Estates,675.5529595015578,417.7435098650052,8.333592938733126,141.84839044652128,71.63343717549327,35.994029075804775,1.0,0.6183727034120734,0.012335958005249342,0.20997375328083984,0.10603674540682416,0.05328083989501311
Unincorporated San Dimas,Within a city,San Dimas,327.07122555707144,110.17189631650749,6.0961232378353785,55.908310595725325,145.31292633015002,9.581969076853113,1.0,0.3368437444439249,0.018638518957002078,0.17093619440383864,0.44428526564099724,0.029296276554236753
Unincorporated San Dimas-West,Within a city,San Dimas,329.9893654732364,157.25700106345266,0.22757887274016306,76.01134349521445,90.23502304147465,6.258419000354484,1.0,0.47655172413793107,0.0006896551724137933,0.2303448275862069,0.273448275862069,0.018965517241379314
Unincorporated San Nicholas,Unincorporated area,Unincorporated San Nicholas,5.453510436432637,3.495256166982922,0.0,0.2732447817836812,1.5483870967741935,0.1366223908918406,1.0,0.6409185803757829,0.0,0.05010438413361169,0.2839248434237996,0.025052192066805846
Unincorporated San Pedro,Within a city,San Pedro,1977.0000000000007,638.0000000000001,69.0,77.0,1125.0,68.00000000000001,1.0,0.3227111785533636,0.03490136570561456,0.03894790085988871,0.5690440060698025,0.03439554881133029
Unincorporated Santa Clarita,Within a city,Santa Clarita,15533.045766299334,5000.628472766878,1094.6242763253163,2382.793907349288,6549.140210323811,505.85889953404643,1.0,0.32193483158443376,0.07047067862892833,0.15340158930832637,0.4216262740004859,0.03256662647782597
Unincorporated Santa Monica Mountains,Unincorporated area,Unincorporated Santa Monica Mountains,9902.929588599987,7002.41207906318,279.2975046437329,981.5437769985043,1168.087394576918,471.5888333176508,1.0,0.7071051062631191,0.02820352322460754,0.09911650569831716,0.11795372108083975,0.04762114373311636
Unincorporated Santa Susana Mountains,Unincorporated area,Unincorporated Santa Susana Mountains,4268.7759334538705,2205.4198977059627,93.3639454478695,835.3049020095423,896.2211060681312,238.4660822223649,1.0,0.5166398827407077,0.02187136240067973,0.19567785122272657,0.2099480319509293,0.05586287168495671
Unincorporated South El Monte,Within a city,South El Monte,132.84365781710918,0.5156342182890855,0.0,55.661356932153396,76.66666666666666,0.0,1.0,0.0038815117466802847,0.0,0.41899897854954027,0.5771195097037791,0.0
Unincorporated Vernon,Within a city,Vernon,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated Watts,Within a city,Watts,2593.9999999999995,0.0,460.0,0.0,2124.0,9.999999999999998,1.0,0.0,0.17733230531996919,0.0,0.8188126445643795,0.0038550501156515036
Unincorporated West Carson,Within a city,Carson,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated West Covina,Within a city,West Covina,1581.1100574544175,419.9827929882161,20.211394149029726,623.9504895350883,483.53561587618,33.42976490590373,1.0,0.26562527447607737,0.01278304065788438,0.3946281200308388,0.30582034033397454,0.02114322450122514
Unincorporated West Glendora,Within a city,Glendora,568.0981909570539,305.76685308553874,17.986152449168447,77.8290886886908,143.96063595232278,22.555460781333156,1.0,0.538228880064597,0.03166028819572166,0.13699936019436187,0.2534080168602502,0.03970345468506916
Unincorporated West Industry,Within a city,Industry,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated West Lancaster,Within a city,Lancaster,149.11649724465903,85.1482904767897,20.01820140788834,6.755344833211372,31.710839124443226,5.483821402326387,1.0,0.5710185797691106,0.13424538382928883,0.04530246456988401,0.21265815459985282,0.036775417231863686
Unincorporated West Palmdale,Within a city,Palmdale,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Unincorporated West Puente Valley,Within a city,West Puente Valley,1503.7732940376334,53.53888007254591,28.77714803899343,222.18635230106557,1199.2709136250282,0.0,1.0,0.03560302625723186,0.01913662661326213,0.14775255896751224,0.7975077881619936,0.0
Unincorporated West Whittier-Los Nietos,Within a city,West Whittier-Los Nietos,925.3304330630807,139.6464306901325,8.641487047656714,63.77417441170654,694.7755586315998,18.492782281985367,1.0,0.15091520358610389,0.009338812103100488,0.06892043332088159,0.7508404930892792,0.019985057900635043
Unincorporated Whittier,Within a city,Whittier,9.79109874826147,3.3058414464534063,0.13143254520166894,1.0376912378303196,5.231015299026423,0.08511821974965228,1.0,0.33763743288161596,0.013423676809000256,0.10598312452058298,0.5342623369982101,0.008693428790590643
Universal City,Unincorporated neighborhood,Universal City,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
University Park,Incorporated neighborhood,University Park,25193.681986452608,7225.579685734096,1620.3102909547351,7077.047118844082,8467.218858077858,803.5260328418343,1.0,0.28680125793520395,0.06431415193007613,0.28090563033420923,0.33608500983027945,0.03189394997023119
Val Verde,Unincorporated neighborhood,Val Verde,2611.636012861736,727.7028938906752,99.98971061093248,57.136977491961424,1640.307395498393,86.4990353697749,1.0,0.2786387116378001,0.038286235186873296,0.021877848678213314,0.6280765724703741,0.03312063202673959
Valinda,Unincorporated neighborhood,Valinda,24041.634552884232,1433.9670414117984,415.6650199612081,4078.7237350642076,17922.424320702175,190.8544357448433,1.0,0.0596451559172281,0.017289382676825588,0.16965251368796347,0.7454744510519171,0.007938496666065779
Valley Glen,Incorporated neighborhood,Valley Glen,59957.78929504622,28879.81128958216,2571.0601454679527,3573.942618368231,23406.953616107563,1526.0216255203168,1.0,0.4816690479942069,0.04288116983126288,0.05960764498472785,0.390390537932016,0.025451599257786485
Valley Village,Incorporated neighborhood,Valley Village,27272.17998102839,16214.407675540395,1760.949177799824,1521.389705284531,6681.468370935426,1093.965051468225,1.0,0.5945402122903186,0.064569432257517,0.05578540865977234,0.24499208994599334,0.040112856846399175
Van Nuys,Incorporated neighborhood,Van Nuys,110495.46968217226,24098.88653927973,4865.454957655084,8112.304402981339,71416.44008025185,2002.3837020043493,1.0,0.21809841261906443,0.04403307186846679,0.07341752948166533,0.6463291235891677,0.018121862441636567
Venice,Incorporated neighborhood,Venice,35851.75422180061,24789.02736275205,1964.829214774154,1679.977842276446,5977.2019883692665,1440.717813628683,1.0,0.6914313650984035,0.05480426990039409,0.04685901370078262,0.16671993095207235,0.04018542034834703
Vermont Knolls,Incorporated neighborhood,Vermont Knolls,21185.77294292165,186.2997833338697,7827.599331979762,196.82948235251092,12523.457954430398,451.5863908251115,1.0,0.008793626922925844,0.3694743332267719,0.00929064438115171,0.5911258460180276,0.02131554945112307
Vermont Square,Incorporated neighborhood,Vermont Square,49472.39140212343,602.5102841391005,13642.866731840732,641.7092027141645,33545.87344526085,1039.4317381685444,1.0,0.01217871760517402,0.27576727837852527,0.012971056876919464,0.678072607660947,0.021010339478433428
Vermont Vista,Incorporated neighborhood,Vermont Vista,24148.00000000001,244.00000000000009,7477.000000000004,53.99999999999998,15990.999999999998,382.00000000000006,1.0,0.01010435646844459,0.3096322676826238,0.0022362100380983914,0.6622080503561368,0.015819115454696036
Vermont-Slauson,Incorporated neighborhood,Vermont-Slauson,26943.66715930275,161.13599226133428,6614.8788045563315,141.78536838822762,19805.08150506175,220.78548903508758,1.0,0.00598047739042454,0.24550773899656175,0.005262289188399281,0.7350551574128882,0.008194337011725507
Vernon,City,Vernon,88.0,6.0,14.0,15.0,40.0,13.0,1.0,0.06818181818181818,0.1590909090909091,0.17045454545454544,0.45454545454545453,0.14772727272727273
View Park-Windsor Hills,Unincorporated neighborhood,View Park-Windsor Hills,11601.403446438084,868.9493693373603,9032.19310712382,201.5523183513945,919.0046189376446,579.704032687866,1.0,0.07490036643835096,0.7785431434070957,0.017373097943014473,0.07921495215475863,0.04996844005678031
Vincent,Unincorporated neighborhood,Vincent,16281.73947794656,2467.3039124510665,245.76625914663188,1276.4459908637907,11930.554929833335,361.6683856517298,1.0,0.15153810290313285,0.01509459474397804,0.07839739682561087,0.7327567761413418,0.022213129385936052
Walnut,City,Walnut,30043.527773917875,3265.078996734525,913.4034426457305,18923.237910789976,6189.000833738624,752.8065900090328,1.0,0.1086782824342315,0.030402669404180183,0.6298607158650018,0.20600113542962728,0.025057196866959737
Walnut Park,Unincorporated neighborhood,Walnut Park,15791.000000000005,225.99999999999991,0.0,243.0,15197.000000000005,125.0,1.0,0.01431194984484832,0.0,0.015388512443797095,0.962383636248496,0.007915901462858588
Watts,Incorporated neighborhood,Watts,42568.000000000015,307.99999999999994,10097.999999999996,351.0000000000004,31335.000000000004,476.00000000000017,1.0,0.007235482052245815,0.23722044728434488,0.008245630520578844,0.736116331516632,0.011182108626198083
West Adams,Incorporated neighborhood,West Adams,21484.704272826923,1140.7320239027224,5640.434577062956,392.9625606753582,13993.247292904322,317.3278182815588,1.0,0.05309507682381642,0.26253256760889065,0.018290340685413253,0.651312073706431,0.014769941175448411
West Carson,Unincorporated neighborhood,West Carson,21928.999999999996,3675.999999999998,2666.0000000000005,7167.999999999995,7756.000000000003,663.0000000000001,1.0,0.16763190295955122,0.12157417118883675,0.32687309042819995,0.35368689862738856,0.03023393679602354
West Covina,City,West Covina,107845.18062065166,13690.761656276929,3802.1844561645253,28646.312180532528,59743.190930698096,1962.731396979642,1.0,0.126948293632467,0.03525595148789089,0.2656244072815521,0.5539718194811726,0.018199528116917926
West Hills,Incorporated neighborhood,West Hills,41567.65336246458,25538.126427893814,1318.5589468574385,5932.068175907512,6523.5863856031665,2255.313426202691,1.0,0.6143749854052295,0.03172079345831179,0.14270875779733444,0.15693901045407432,0.054256452885050994
West Hollywood,City,West Hollywood,35652.86547328449,26456.987794955265,1536.407648494709,1867.314347708164,4205.524545701111,1586.631136425278,1.0,0.7420718487488781,0.04309352496914939,0.052374874303087515,0.11795754674620493,0.04450220523268115
West Los Angeles,Incorporated neighborhood,West Los Angeles,14554.25495874868,9749.712658171737,362.16183363575277,2669.825451294097,1260.6840796760707,511.8709359710143,1.0,0.6698874443113356,0.0248835707950859,0.18343951365846065,0.0866196231445199,0.03516984809059735
West Puente Valley,Unincorporated neighborhood,West Puente Valley,23788.90120861046,1188.565624596051,295.4494254684582,2008.9385518629404,19894.225734618947,401.72187206404226,1.0,0.04996303167486552,0.012419633125447568,0.08444856423783875,0.8362818257203984,0.016886945241448896
West Rancho Dominguez,Unincorporated neighborhood,West Rancho Dominguez,22170.23895411938,215.064163861217,10733.607791601049,323.14613361890684,10614.730950430285,283.6899146079255,1.0,0.009700579425701527,0.4841448851234268,0.014575672111051563,0.4787828842258823,0.012795979113937967
West Whittier-Los Nietos,Unincorporated neighborhood,West Whittier-Los Nietos,26336.63529418585,2208.2492580464987,187.9631754847707,420.43500318609773,23186.31947667061,333.66838079789426,1.0,0.08384705310226162,0.00713694719865244,0.015963884470804598,0.8803827526817478,0.012669362546534403
Westchester,Incorporated neighborhood,Westchester,42075.47783429239,21181.42394939327,5682.855102785279,5559.689166756508,7309.492452713031,2342.017162644316,1.0,0.5034149352459634,0.13506335270074185,0.13213609097090862,0.17372333789054778,0.055662283191838725
Westlake,Incorporated neighborhood,Westlake,110063.42374232717,7112.324484477167,4570.177022281942,21397.53721855532,75601.36694134203,1382.0180756706939,1.0,0.06462023661128374,0.04152312245874999,0.1944109722467815,0.6868891078505307,0.012556560832653893
Westlake Village,City,Westlake Village,8489.499999275655,6753.532343065947,176.00013774616852,697.053182938501,658.1032695459518,204.81106597908672,1.0,0.7955159130269362,0.020731508070108404,0.08210768396230347,0.07751967366771928,0.024125221272932647
Westmont,Unincorporated neighborhood,Westmont,32203.29048794379,539.8754509208277,15722.708372887795,86.56977406493259,15330.772166318586,523.3647237516616,1.0,0.01676460519222237,0.48823297665106724,0.002688227592684742,0.47606228848129956,0.016251902082726546
Westwood,Incorporated neighborhood,Westwood,53872.515457136586,29767.465248848945,1077.0651172988378,14946.447708835783,5623.899802674853,2457.637579478184,1.0,0.5525538393048175,0.019992849937660692,0.27744105843225114,0.10439274563203722,0.0456195066932338
Whittier,City,Whittier,86278.38777642164,20761.61336286686,1065.0477627379564,4494.076019291283,58655.392008891824,1302.2586226337585,1.0,0.24063515670538113,0.012344316927871654,0.052088085268086504,0.6798387582402334,0.015093682858427758
Whittier Narrows,Unincorporated neighborhood,Whittier Narrows,553.0972163612447,21.90344448793914,0.15423728813559326,304.3072338428696,219.40164516921192,7.3306555730885075,1.0,0.03960143685415573,0.0002788610818732745,0.5501876068819649,0.3966782668201208,0.013253828361885359
Willowbrook,Unincorporated neighborhood,Willowbrook,22333.826259420868,212.27687425624757,5059.351844506147,156.56683855612857,16608.001983339946,297.62871876239586,1.0,0.009504724886390876,0.22653314240644315,0.007010300731164928,0.7436254670573677,0.013326364918633229
Wilmington,Incorporated neighborhood,Wilmington,56029.088528237146,2455.6244038025584,616.0387667074286,1055.475748443808,51344.27031268849,557.6792965948563,1.0,0.04382767002474063,0.010994981051618603,0.018837996051138273,0.9163859641730985,0.0099533886994039
Windsor Square,Incorporated neighborhood,Windsor Square,5824.094814350723,1919.7377046334395,214.0023952421633,2804.901999714464,559.9723178804173,325.48039688024124,1.0,0.32961992649967775,0.03674431857030482,0.48160307981304007,0.09614752776699836,0.05588514734997943
Winnetka,Incorporated neighborhood,Winnetka,52292.00611891284,12424.95813175161,1772.4355116282395,8432.380147466618,28083.255474094884,1578.976853971495,1.0,0.2376072186539767,0.033894961069148764,0.16125562534914523,0.5370468176384957,0.03019537728923379
Woodland Hills,Incorporated neighborhood,Woodland Hills,68424.18323069991,45527.11856966765,2923.1882429472607,7961.678305612867,8904.107169340234,3108.0909431317464,1.0,0.6653659045686785,0.04272156575243871,0.11635766668590201,0.13013099680443424,0.04542386618854425
